,cc,date,evap,id,n,patm,pnmm,prec,request_status,tair,tmax,tmin,tw,ur,urmax,wd,ws,wsmax
345,3.75,2019-08-30 12:00:00+00:00,-9999.0,82596,-9999.0,1009.3,1016.6,0.0,Success: (200) OK,25.2,-9999.0,18.8,-9999.0,-9999.0,84,18,-9999.0,2.5722
336,3.75,2019-08-01 12:00:00+00:00,-9999.0,82693,-9999.0,989.3,1014.9,0.0,Success: (200) OK,27.4,-9999.0,21.0,-9999.0,-9999.0,60,14,-9999.0,3.6010800000000005
337,1.25,2019-08-02 00:00:00+00:00,-9999.0,82693,5.2,989.2,1014.7,-9999.0,Success: (200) OK,25.8,30.2,-9999.0,-9999.0,72.0,71,14,4.37274,3.08664
338,6.25,2019-08-02 12:00:00+00:00,-9999.0,82693,-9999.0,990.5,1016.1,0.0,Success: (200) OK,26.4,-9999.0,21.5,-9999.0,-9999.0,65,14,-9999.0,3.6010800000000005
339,7.5,2019-08-03 00:00:00+00:00,-9999.0,82693,11.3,990.0,1015.6,-9999.0,Success: (200) OK,24.4,34.0,-9999.0,-9999.0,60.0,75,14,4.37274,5.1444
340,1.25,2019-08-03 12:00:00+00:00,-9999.0,82693,-9999.0,990.8,1016.4,0.3,Success: (200) OK,27.6,-9999.0,20.2,-9999.0,-9999.0,48,14,-9999.0,5.1444
341,1.25,2019-08-04 00:00:00+00:00,-9999.0,82693,-9999.0,989.6,1015.1,-9999.0,Success: (200) OK,26.2,-9999.0,-9999.0,-9999.0,-9999.0,66,9,-9999.0,3.6010800000000005
342,-9999.0,2019-08-05 00:00:00+00:00,-9999.0,82693,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,31.2,-9999.0,-9999.0,58.0,-9999,-9999,3.6010800000000005,-9999.0
343,6.25,2019-08-05 12:00:00+00:00,-9999.0,82693,-9999.0,992.5,-9999.0,0.0,Success: (200) OK,26.2,-9999.0,21.1,-9999.0,-9999.0,59,14,-9999.0,3.6010800000000005
344,8.75,2019-08-06 00:00:00+00:00,-9999.0,82693,4.5,993.0,1018.7,-9999.0,Success: (200) OK,25.4,31.3,-9999.0,-9999.0,58.0,58,14,5.6588400000000005,3.6010800000000005
345,6.25,2019-08-06 12:00:00+00:00,-9999.0,82693,-9999.0,993.3,1019.0,0.0,Success: (200) OK,27.0,-9999.0,21.5,-9999.0,-9999.0,51,14,-9999.0,5.6588400000000005
346,2.5,2019-08-07 00:00:00+00:00,-9999.0,82693,7.4,992.9,1018.6,-9999.0,Success: (200) OK,24.8,33.2,-9999.0,-9999.0,65.0,62,14,5.91606,5.6588400000000005
347,7.5,2019-08-07 12:00:00+00:00,-9999.0,82693,-9999.0,993.4,1019.1,0.0,Success: (200) OK,27.2,-9999.0,21.6,-9999.0,-9999.0,53,14,-9999.0,8.23104
348,1.25,2019-08-08 00:00:00+00:00,-9999.0,82693,10.6,992.8,1018.6,-9999.0,Success: (200) OK,23.4,33.0,-9999.0,-9999.0,58.0,71,14,6.68772,3.6010800000000005
349,5.0,2019-08-08 12:00:00+00:00,-9999.0,82693,-9999.0,993.2,1018.9,0.0,Success: (200) OK,28.0,-9999.0,19.0,-9999.0,-9999.0,87,14,-9999.0,5.1444
350,5.0,2019-08-09 00:00:00+00:00,-9999.0,82693,10.6,993.2,1018.9,-9999.0,Success: (200) OK,24.4,33.2,-9999.0,-9999.0,49.0,64,14,4.37274,8.23104
351,1.25,2019-08-09 12:00:00+00:00,-9999.0,82693,-9999.0,992.9,1018.6,0.0,Success: (200) OK,27.0,-9999.0,19.8,-9999.0,-9999.0,38,14,-9999.0,5.1444
352,0.0,2019-08-10 00:00:00+00:00,-9999.0,82693,-9999.0,992.8,1018.5,-9999.0,Success: (200) OK,24.8,-9999.0,-9999.0,-9999.0,-9999.0,55,14,3.6010800000000005,3.6010800000000005
353,3.75,2019-08-10 12:00:00+00:00,-9999.0,82693,-9999.0,993.1,1018.8,0.0,Success: (200) OK,27.2,-9999.0,18.4,-9999.0,-9999.0,49,9,-9999.0,3.6010800000000005
354,-9999.0,2019-08-12 00:00:00+00:00,-9999.0,82693,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,34.2,-9999.0,-9999.0,57.0,-9999,-9999,4.37274,-9999.0
355,3.75,2019-08-12 12:00:00+00:00,-9999.0,82693,-9999.0,990.6,-9999.0,0.0,Success: (200) OK,28.0,-9999.0,21.2,-9999.0,-9999.0,52,9,-9999.0,5.1444
356,8.75,2019-08-13 00:00:00+00:00,-9999.0,82693,9.6,990.9,1016.5,-9999.0,Success: (200) OK,24.6,35.0,-9999.0,-9999.0,55.0,59,14,3.6010800000000005,3.6010800000000005
357,0.0,2019-08-13 12:00:00+00:00,-9999.0,82693,-9999.0,990.8,1016.4,0.0,Success: (200) OK,27.2,-9999.0,21.4,-9999.0,-9999.0,47,18,-9999.0,3.6010800000000005
358,0.0,2019-08-14 00:00:00+00:00,-9999.0,82693,5.8,989.1,1014.6,-9999.0,Success: (200) OK,26.4,32.0,-9999.0,-9999.0,70.0,59,14,3.6010800000000005,3.6010800000000005
359,7.5,2019-08-14 12:00:00+00:00,-9999.0,82693,-9999.0,991.7,1017.3,0.0,Success: (200) OK,27.0,-9999.0,23.1,-9999.0,-9999.0,61,14,-9999.0,3.6010800000000005
360,2.5,2019-08-15 00:00:00+00:00,-9999.0,82693,5.3,991.1,1016.7,-9999.0,Success: (200) OK,24.6,32.2,-9999.0,-9999.0,65.0,75,14,5.91606,3.6010800000000005
361,10.0,2019-08-15 12:00:00+00:00,-9999.0,82693,-9999.0,993.4,1019.2,0.0,Success: (200) OK,25.6,-9999.0,22.6,-9999.0,-9999.0,65,14,-9999.0,3.6010800000000005
362,2.5,2019-08-16 00:00:00+00:00,-9999.0,82693,3.7,991.7,1017.4,-9999.0,Success: (200) OK,24.8,32.2,-9999.0,-9999.0,71.0,65,14,3.6010800000000005,8.23104
363,7.5,2019-08-16 12:00:00+00:00,-9999.0,82693,-9999.0,992.3,1018.0,0.0,Success: (200) OK,25.8,-9999.0,21.1,-9999.0,-9999.0,64,14,-9999.0,3.6010800000000005
364,3.75,2019-08-17 00:00:00+00:00,-9999.0,82693,7.3,991.3,1017.0,-9999.0,Success: (200) OK,24.6,33.4,-9999.0,-9999.0,55.0,74,14,3.34386,3.6010800000000005
365,5.0,2019-08-17 12:00:00+00:00,-9999.0,82693,-9999.0,990.8,1016.4,3.2,Success: (200) OK,28.6,-9999.0,20.4,-9999.0,-9999.0,45,14,-9999.0,3.6010800000000005
366,3.75,2019-08-18 00:00:00+00:00,-9999.0,82693,-9999.0,990.1,1015.6,-9999.0,Success: (200) OK,25.2,-9999.0,-9999.0,-9999.0,-9999.0,60,14,-9999.0,3.08664
367,-9999.0,2019-08-19 00:00:00+00:00,-9999.0,82693,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,33.7,-9999.0,-9999.0,61.0,-9999,-9999,4.37274,-9999.0
368,8.75,2019-08-19 12:00:00+00:00,-9999.0,82693,-9999.0,991.0,-9999.0,0.0,Success: (200) OK,27.6,-9999.0,20.6,-9999.0,-9999.0,58,14,-9999.0,3.6010800000000005
369,2.5,2019-08-20 00:00:00+00:00,-9999.0,82693,10.6,990.3,1015.8,-9999.0,Success: (200) OK,25.6,34.8,-9999.0,-9999.0,55.0,63,9,4.62996,5.1444
370,7.5,2019-08-20 12:00:00+00:00,-9999.0,82693,-9999.0,991.5,1017.1,0.0,Success: (200) OK,28.2,-9999.0,20.8,-9999.0,-9999.0,46,14,-9999.0,5.6588400000000005
371,2.5,2019-08-21 00:00:00+00:00,-9999.0,82693,10.9,991.2,1016.8,-9999.0,Success: (200) OK,25.4,35.7,-9999.0,-9999.0,54.0,60,9,3.34386,3.6010800000000005
372,3.75,2019-08-21 12:00:00+00:00,-9999.0,82693,-9999.0,991.9,1017.5,0.0,Success: (200) OK,27.2,-9999.0,20.9,-9999.0,-9999.0,49,5,-9999.0,3.6010800000000005
373,0.0,2019-08-22 00:00:00+00:00,-9999.0,82693,10.6,989.5,1015.0,-9999.0,Success: (200) OK,26.6,35.0,-9999.0,-9999.0,53.0,56,9,3.6010800000000005,3.08664
374,2.5,2019-08-22 12:00:00+00:00,-9999.0,82693,-9999.0,991.3,1016.9,0.0,Success: (200) OK,27.2,-9999.0,20.5,-9999.0,-9999.0,50,14,-9999.0,3.6010800000000005
375,0.0,2019-08-23 00:00:00+00:00,-9999.0,82693,9.6,989.8,1015.3,-9999.0,Success: (200) OK,27.2,32.4,-9999.0,-9999.0,52.0,54,14,5.6588400000000005,3.6010800000000005
376,6.25,2019-08-23 12:00:00+00:00,-9999.0,82693,-9999.0,991.9,1017.4,0.0,Success: (200) OK,28.0,-9999.0,22.6,-9999.0,-9999.0,53,14,-9999.0,5.6588400000000005
377,0.0,2019-08-24 00:00:00+00:00,-9999.0,82693,7.2,990.9,1016.5,-9999.0,Success: (200) OK,26.4,34.2,-9999.0,-9999.0,61.0,51,14,3.34386,5.6588400000000005
378,7.5,2019-08-24 12:00:00+00:00,-9999.0,82693,-9999.0,992.6,1018.2,0.0,Success: (200) OK,26.6,-9999.0,23.3,-9999.0,-9999.0,56,18,-9999.0,3.6010800000000005
379,0.0,2019-08-25 00:00:00+00:00,-9999.0,82693,-9999.0,991.7,1017.3,-9999.0,Success: (200) OK,26.2,-9999.0,-9999.0,-9999.0,-9999.0,63,9,-9999.0,3.08664
380,-9999.0,2019-08-26 00:00:00+00:00,-9999.0,82693,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,3.6010800000000005,-9999.0
381,7.5,2019-08-26 12:00:00+00:00,-9999.0,82693,-9999.0,991.4,-9999.0,0.0,Success: (200) OK,26.6,-9999.0,21.9,-9999.0,-9999.0,62,14,-9999.0,3.6010800000000005
382,-9999.0,2019-08-27 00:00:00+00:00,-9999.0,82693,4.1,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,32.5,-9999.0,-9999.0,60.0,-9999,-9999,5.1444,-9999.0
383,8.75,2019-08-27 12:00:00+00:00,-9999.0,82693,-9999.0,992.0,1017.6,0.0,Success: (200) OK,27.2,-9999.0,21.1,-9999.0,-9999.0,54,14,-9999.0,5.1444
384,1.25,2019-08-28 00:00:00+00:00,-9999.0,82693,7.1,991.2,1016.8,-9999.0,Success: (200) OK,24.6,32.8,-9999.0,-9999.0,56.0,63,14,5.6588400000000005,5.1444
385,6.25,2019-08-28 12:00:00+00:00,-9999.0,82693,-9999.0,992.0,1017.7,0.0,Success: (200) OK,26.2,-9999.0,21.8,-9999.0,-9999.0,59,14,-9999.0,5.6588400000000005
386,0.0,2019-08-29 00:00:00+00:00,-9999.0,82693,10.9,989.8,1015.4,-9999.0,Success: (200) OK,25.4,33.9,-9999.0,-9999.0,48.0,54,14,4.62996,5.6588400000000005
387,2.5,2019-08-29 12:00:00+00:00,-9999.0,82693,-9999.0,990.9,1016.5,0.0,Success: (200) OK,27.4,-9999.0,20.4,-9999.0,-9999.0,42,14,-9999.0,5.6588400000000005
388,0.0,2019-08-30 00:00:00+00:00,-9999.0,82693,9.1,989.9,1015.4,-9999.0,Success: (200) OK,25.8,34.8,-9999.0,-9999.0,61.0,51,9,1.8005400000000003,3.6010800000000005
389,0.0,2019-08-30 12:00:00+00:00,-9999.0,82693,-9999.0,990.9,1016.5,0.0,Success: (200) OK,28.2,-9999.0,19.8,-9999.0,-9999.0,46,14,-9999.0,2.05776
425,-9999.0,2019-08-01 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,14.2,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
426,-9999.0,2019-08-02 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,32.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
427,-9999.0,2019-08-02 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,17.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
428,-9999.0,2019-08-03 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,17.1,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
429,-9999.0,2019-08-03 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,33.2,Success: (200) OK,-9999.0,-9999.0,16.8,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
430,-9999.0,2019-08-04 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,15.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
431,-9999.0,2019-08-04 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,80.8,Success: (200) OK,-9999.0,-9999.0,13.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
432,-9999.0,2019-08-05 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,17.9,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
433,-9999.0,2019-08-05 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,22.0,Success: (200) OK,-9999.0,-9999.0,12.5,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
434,-9999.0,2019-08-06 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,24.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
435,-9999.0,2019-08-06 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,13.7,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
436,-9999.0,2019-08-07 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,25.5,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
437,-9999.0,2019-08-07 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,14.5,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
438,-9999.0,2019-08-08 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,28.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
439,-9999.0,2019-08-08 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,15.2,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
440,-9999.0,2019-08-09 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,28.9,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
441,-9999.0,2019-08-09 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,16.2,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
442,-9999.0,2019-08-10 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,33.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
443,-9999.0,2019-08-10 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,17.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
444,-9999.0,2019-08-11 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,25.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
445,-9999.0,2019-08-11 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,19.2,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
446,-9999.0,2019-08-12 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,28.8,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
447,-9999.0,2019-08-12 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,17.1,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
448,-9999.0,2019-08-13 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,31.5,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
449,-9999.0,2019-08-13 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,17.5,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
450,-9999.0,2019-08-14 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,15.2,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
451,-9999.0,2019-08-14 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,63.0,Success: (200) OK,-9999.0,-9999.0,14.3,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
452,-9999.0,2019-08-15 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,20.4,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
453,-9999.0,2019-08-15 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,37.6,Success: (200) OK,-9999.0,-9999.0,13.1,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
454,-9999.0,2019-08-16 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,22.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
455,-9999.0,2019-08-16 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,11.2,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
456,-9999.0,2019-08-17 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,24.9,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
457,-9999.0,2019-08-17 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,10.8,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
458,-9999.0,2019-08-18 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,31.5,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
459,-9999.0,2019-08-18 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,14.7,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
460,-9999.0,2019-08-19 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,20.5,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
461,-9999.0,2019-08-19 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,17.3,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
462,-9999.0,2019-08-20 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,21.1,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
463,-9999.0,2019-08-20 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,18.0,Success: (200) OK,-9999.0,-9999.0,17.9,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
464,-9999.0,2019-08-21 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,21.2,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
465,-9999.0,2019-08-21 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,14.8,Success: (200) OK,-9999.0,-9999.0,15.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
466,-9999.0,2019-08-22 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,19.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
467,-9999.0,2019-08-22 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,1.0,Success: (200) OK,-9999.0,-9999.0,14.8,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
468,-9999.0,2019-08-23 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,18.5,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
469,-9999.0,2019-08-23 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,10.2,Success: (200) OK,-9999.0,-9999.0,13.9,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
470,-9999.0,2019-08-24 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,20.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
471,-9999.0,2019-08-24 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,6.8,Success: (200) OK,-9999.0,-9999.0,13.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
472,-9999.0,2019-08-25 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,19.1,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
473,-9999.0,2019-08-25 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,10.2,Success: (200) OK,-9999.0,-9999.0,13.2,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
474,-9999.0,2019-08-26 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,20.5,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
475,-9999.0,2019-08-26 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,5.0,Success: (200) OK,-9999.0,-9999.0,14.8,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
476,-9999.0,2019-08-27 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,22.8,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
477,-9999.0,2019-08-27 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,13.2,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
478,-9999.0,2019-08-28 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,25.8,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
479,-9999.0,2019-08-28 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,15.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
480,-9999.0,2019-08-29 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,26.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
481,-9999.0,2019-08-29 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,14.2,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
482,-9999.0,2019-08-30 00:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,27.5,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
483,-9999.0,2019-08-30 12:00:00+00:00,-9999.0,83007,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,15.3,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
616,6.25,2019-08-01 12:00:00+00:00,-9999.0,82610,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,21.4,-9999.0,20.4,-9999.0,-9999.0,94,0,-9999.0,0.0
617,5.0,2019-08-01 18:00:00+00:00,-9999.0,82610,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,34.0,-9999.0,-9999.0,-9999.0,-9999.0,56,0,-9999.0,0.0
618,0.0,2019-08-02 00:00:00+00:00,-9999.0,82610,8.7,-9999.0,-9999.0,-9999.0,Success: (200) OK,28.6,34.0,-9999.0,-9999.0,79.5,81,0,0.0,0.0
619,6.25,2019-08-02 12:00:00+00:00,-9999.0,82610,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,23.0,-9999.0,21.2,-9999.0,-9999.0,93,0,-9999.0,0.0
620,5.0,2019-08-02 18:00:00+00:00,-9999.0,82610,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,32.6,-9999.0,-9999.0,-9999.0,-9999.0,63,0,-9999.0,0.0
621,0.0,2019-08-03 00:00:00+00:00,-9999.0,82610,7.6,-9999.0,-9999.0,-9999.0,Success: (200) OK,28.6,28.8,-9999.0,-9999.0,72.25,81,0,0.0,0.0
622,6.25,2019-08-03 12:00:00+00:00,-9999.0,82610,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,23.6,-9999.0,22.2,-9999.0,-9999.0,95,0,-9999.0,0.0
623,5.0,2019-08-03 18:00:00+00:00,-9999.0,82610,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,27.4,-9999.0,-9999.0,-9999.0,-9999.0,58,0,-9999.0,0.0
624,0.0,2019-08-04 00:00:00+00:00,-9999.0,82610,9.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,22.6,28.4,-9999.0,-9999.0,76.5,68,0,0.68592,0.0
625,6.25,2019-08-04 12:00:00+00:00,-9999.0,82610,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,15.0,-9999.0,14.5,-9999.0,-9999.0,94,0,-9999.0,0.0
626,5.0,2019-08-04 18:00:00+00:00,-9999.0,82610,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,27.0,-9999.0,-9999.0,-9999.0,-9999.0,52,18,-9999.0,2.05776
627,0.0,2019-08-05 00:00:00+00:00,-9999.0,82610,9.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,22.8,29.0,-9999.0,-9999.0,82.0,80,0,0.68592,0.0
628,6.25,2019-08-05 12:00:00+00:00,-9999.0,82610,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,14.6,-9999.0,13.3,-9999.0,-9999.0,91,0,-9999.0,0.0
629,5.0,2019-08-05 18:00:00+00:00,-9999.0,82610,-9999.0,-9999.0,-9999.0,-9999.0,Success: (200) OK,27.6,-9999.0,-9999.0,-9999.0,-9999.0,79,18,-9999.0,2.05776
